D50,lon,lat
31.04639244,7.981996835,45.1734320103
30.59292603,7.982124004,45.1734320103
28.64432144,7.982251173,45.1734320103
27.85898972,7.982378342,45.1734320103
31.80467033,7.982505511,45.1734320103
33.85842133,7.982632680,45.1734320103
33.85842133,7.982759849,45.1734320103
33.80110550,7.982887018,45.1734320103
31.97333145,7.983014187,45.1734320103
32.13953781,7.983141356,45.1734320103
35.62857819,7.983268525,45.1734320103
29.26602364,7.955037016,45.1733420932
30.18159294,7.955164185,45.1733420932
30.18159294,7.955291354,45.1733420932
28.51311684,7.955418523,45.1733420932
31.34155846,7.955545692,45.1733420932
31.89595032,7.955672861,45.1733420932
32.77816391,7.955800030,45.1733420932
33.29443741,7.955927199,45.1733420932
33.33409882,7.956054368,45.1733420932
33.29764938,7.956181537,45.1733420932
31.01551437,7.956308706,45.1733420932
31.01551437,7.956435875,45.1733420932
28.84801674,7.956563044,45.1733420932
27.06674194,7.956690213,45.1733420932
26.20604897,7.956817382,45.1733420932
26.98325729,7.956944551,45.1733420932
26.50311089,7.957071720,45.1733420932
32.23051071,7.957198889,45.1733420932
33.25301361,7.957326058,45.1733420932
32.29526901,7.957453226,45.1733420932
32.29526901,7.957580395,45.1733420932
32.60661697,7.957707564,45.1733420932
32.13151932,7.957834733,45.1733420932
31.66173935,7.957961902,45.1733420932
20.22337723,7.981488160,45.1733420932
20.22337723,7.981615329,45.1733420932
24.51254845,7.981742498,45.1733420932
25.20805550,7.981869667,45.1733420932
27.77273560,7.981996835,45.1733420932
28.68652344,7.982124004,45.1733420932
25.87256050,7.982251173,45.1733420932
33.21232986,7.982632680,45.1733420932
33.21232986,7.982759849,45.1733420932
32.71118927,7.982887018,45.1733420932
34.09709930,7.983014187,45.1733420932
34.27324295,7.983141356,45.1733420932
33.19473648,7.983268525,45.1733420932
33.75546265,7.983395694,45.1733420932
28.38296700,7.955037016,45.1732521762
28.42460060,7.955164185,45.1732521762
28.42460060,7.955291354,45.1732521762
26.66058540,7.955418523,45.1732521762
28.79924965,7.955545692,45.1732521762
28.40318108,7.955672861,45.1732521762
29.43563843,7.955800030,45.1732521762
30.13022232,7.955927199,45.1732521762
31.88214874,7.956054368,45.1732521762
31.68024635,7.956181537,45.1732521762
30.01467133,7.956308706,45.1732521762
30.01467133,7.956435875,45.1732521762
29.29559708,7.956563044,45.1732521762
26.72186661,7.956690213,45.1732521762
26.20604897,7.956817382,45.1732521762
26.98325729,7.956944551,45.1732521762
26.50311089,7.957071720,45.1732521762
32.23051071,7.957198889,45.1732521762
33.25301361,7.957326058,45.1732521762
32.29526901,7.957453226,45.1732521762
32.29526901,7.957580395,45.1732521762
32.60661697,7.957707564,45.1732521762
32.13151932,7.957834733,45.1732521762
18.92341805,7.981488160,45.1732521762
18.92341805,7.981615329,45.1732521762
19.22248840,7.981742498,45.1732521762
21.55687332,7.981869667,45.1732521762
25.89298820,7.981996835,45.1732521762
27.70629120,7.982124004,45.1732521762
24.46503067,7.982251173,45.1732521762
29.79395676,7.982632680,45.1732521762
29.79395676,7.982759849,45.1732521762
29.03378868,7.982887018,45.1732521762
34.73519135,7.983014187,45.1732521762
34.69161224,7.983141356,45.1732521762
33.25258636,7.983268525,45.1732521762
32.95068359,7.983395694,45.1732521762
36.53252029,7.983522863,45.1732521762
37.35385895,7.851902991,45.1731622592
27.41241646,7.955037016,45.1731622592
27.20498848,7.955164185,45.1731622592
27.20498848,7.955291354,45.1731622592
26.59085274,7.955418523,45.1731622592
26.68693924,7.955545692,45.1731622592
26.74677086,7.955672861,45.1731622592
27.01057243,7.955800030,45.1731622592
27.80044174,7.955927199,45.1731622592
30.99169731,7.956054368,45.1731622592
30.92867661,7.956181537,45.1731622592
28.78780746,7.956308706,45.1731622592
28.78780746,7.956435875,45.1731622592
25.92278481,7.956563044,45.1731622592
24.66717529,7.956690213,45.1731622592
25.14180946,7.956817382,45.1731622592
24.52004433,7.956944551,45.1731622592
25.28856087,7.957071720,45.1731622592
32.30554962,7.957198889,45.1731622592
31.76723289,7.957326058,45.1731622592
30.92997169,7.957453226,45.1731622592
30.92997169,7.957580395,45.1731622592
31.73845863,7.957707564,45.1731622592
18.92341805,7.981488160,45.1731622592
18.90398216,7.981869667,45.1731622592
23.77728844,7.981996835,45.1731622592
24.21266174,7.982124004,45.1731622592
32.35187531,7.983014187,45.1731622592
35.55536270,7.983141356,45.1731622592
32.62719727,7.983268525,45.1731622592
32.69127274,7.983395694,45.1731622592
35.15768051,7.983522863,45.1731622592
24.21137047,7.955037016,45.1730723422
25.42087746,7.955164185,45.1730723422
25.42087746,7.955291354,45.1730723422
26.04703903,7.955418523,45.1730723422
24.10429001,7.955545692,45.1730723422
24.17192078,7.955672861,45.1730723422
24.50984764,7.955800030,45.1730723422
23.35176468,7.955927199,45.1730723422
22.60511971,7.956054368,45.1730723422
20.66019249,7.956181537,45.1730723422
19.61425018,7.956308706,45.1730723422
19.61425018,7.956435875,45.1730723422
20.84070587,7.956563044,45.1730723422
21.56889343,7.956690213,45.1730723422
22.38734245,7.956817382,45.1730723422
25.72228432,7.956944551,45.1730723422
28.38052559,7.957071720,45.1730723422
27.07843781,7.957198889,45.1730723422
18.90398216,7.981869667,45.1730723422
23.77728844,7.981996835,45.1730723422
24.21266174,7.982124004,45.1730723422
33.07253647,7.983141356,45.1730723422
31.07478905,7.983268525,45.1730723422
30.91779900,7.983395694,45.1730723422
31.46767235,7.983522863,45.1730723422
26.40784645,7.955037016,45.1729824252
24.32182884,7.955164185,45.1729824252
24.32182884,7.955291354,45.1729824252
24.47204208,7.955418523,45.1729824252
25.20058823,7.955545692,45.1729824252
25.29203606,7.955672861,45.1729824252
22.53462219,7.955800030,45.1729824252
20.93591690,7.955927199,45.1729824252
22.89620399,7.956054368,45.1729824252
20.82805061,7.956181537,45.1729824252
22.20886421,7.956308706,45.1729824252
22.20886421,7.956435875,45.1729824252
23.83518410,7.956563044,45.1729824252
24.78107643,7.956690213,45.1729824252
26.95101547,7.956817382,45.1729824252
28.18063927,7.956944551,45.1729824252
24.81513023,7.957071720,45.1729824252
20.31045151,7.981996835,45.1729824252
21.68320274,7.982124004,45.1729824252
33.07253647,7.983141356,45.1729824252
31.07478905,7.983268525,45.1729824252
30.91779900,7.983395694,45.1729824252
31.46767235,7.983522863,45.1729824252
24.84000969,7.955164185,45.1728925082
24.84000969,7.955291354,45.1728925082
23.94349098,7.955418523,45.1728925082
25.14571190,7.955545692,45.1728925082
24.12015915,7.955672861,45.1728925082
21.56903648,7.955800030,45.1728925082
20.68178368,7.955927199,45.1728925082
22.33185768,7.956054368,45.1728925082
19.71709061,7.956181537,45.1728925082
21.20636749,7.956308706,45.1728925082
21.20636749,7.956435875,45.1728925082
24.90756226,7.956563044,45.1728925082
23.93759727,7.956690213,45.1728925082
26.55051613,7.956817382,45.1728925082
31.37698174,7.983141356,45.1728925082
30.86547661,7.983268525,45.1728925082
29.61547279,7.983395694,45.1728925082
26.23515701,7.955291354,45.1728025912
25.50222015,7.955418523,45.1728025912
26.36258698,7.955545692,45.1728025912
23.85056877,7.955672861,45.1728025912
22.12824631,7.955800030,45.1728025912
21.35343552,7.955927199,45.1728025912
21.03074837,7.956054368,45.1728025912
21.87898445,7.956181537,45.1728025912
21.87898445,7.956308706,45.1728025912
23.26217461,7.956435875,45.1728025912
37.84465027,7.958470578,45.1728025912
37.84465027,7.958597747,45.1728025912
23.24406624,7.960123775,45.1728025912
24.57292175,7.960250944,45.1728025912
25.50289917,7.960378113,45.1728025912
25.68581581,7.960505281,45.1728025912
31.09599495,7.960632450,45.1728025912
31.04047012,7.960759619,45.1728025912
31.04047012,7.960886788,45.1728025912
31.29374886,7.961013957,45.1728025912
28.78629875,7.961141126,45.1728025912
27.96228600,7.961268295,45.1728025912
30.82312965,7.983522863,45.1728025912
37.07780457,7.983650032,45.1728025912
37.07780457,7.983777201,45.1728025912
27.39198303,7.955291354,45.1727126742
26.52169037,7.955418523,45.1727126742
24.76924706,7.960250944,45.1727126742
22.86741829,7.960378113,45.1727126742
27.25381279,7.960505281,45.1727126742
29.58519745,7.960632450,45.1727126742
31.09625435,7.960759619,45.1727126742
31.09625435,7.960886788,45.1727126742
31.41980553,7.961013957,45.1727126742
28.13791466,7.961141126,45.1727126742
26.63221169,7.961268295,45.1727126742
27.39198303,7.955291354,45.1726227572
33.30005646,7.983904370,45.1726227572
31.51120377,7.985303228,45.1726227572
33.88596725,7.984031539,45.1725328402
32.38273239,7.984158708,45.1725328402
19.36892319,7.985430397,45.1725328402
25.12897491,7.985557566,45.1725328402
23.20989227,7.985684735,45.1725328402
21.61173058,7.985811904,45.1725328402
22.91128922,7.985939073,45.1725328402
22.91128922,7.986066242,45.1725328402
23.65225983,7.986447749,45.1725328402
23.28217125,7.986574918,45.1725328402
22.35908699,7.986702087,45.1725328402
21.20434189,7.986829256,45.1725328402
18.81300354,7.987083594,45.1725328402
18.81300354,7.987210763,45.1725328402
23.36010933,7.987973777,45.1725328402
34.37002182,7.988100945,45.1725328402
25.42261887,7.985557566,45.1724429232
26.01495934,7.985684735,45.1724429232
21.82532120,7.985811904,45.1724429232
18.61746025,7.985939073,45.1724429232
18.61746025,7.986066242,45.1724429232
21.85150337,7.986193411,45.1724429232
22.60516739,7.986320580,45.1724429232
22.83196259,7.986447749,45.1724429232
23.51416588,7.986574918,45.1724429232
23.20149612,7.986702087,45.1724429232
21.06448936,7.986829256,45.1724429232
21.33072662,7.986956425,45.1724429232
20.47323418,7.987083594,45.1724429232
20.47323418,7.987210763,45.1724429232
21.23742104,7.987337932,45.1724429232
25.28615952,7.987846608,45.1724429232
34.39791107,7.984285877,45.1723530062
23.79102325,7.985684735,45.1723530062
23.97498703,7.985811904,45.1723530062
22.54936409,7.985939073,45.1723530062
22.54936409,7.986066242,45.1723530062
15.91418171,7.986193411,45.1723530062
18.58271217,7.986320580,45.1723530062
19.55843735,7.986447749,45.1723530062
19.20847893,7.986574918,45.1723530062
19.64844894,7.986702087,45.1723530062
18.91144943,7.986829256,45.1723530062
20.20040703,7.986956425,45.1723530062
20.51352501,7.987337932,45.1723530062
21.01003265,7.987465101,45.1723530062
30.53445816,7.984158708,45.1722630892
25.19405174,7.985684735,45.1722630892
25.67204857,7.985811904,45.1722630892
25.67204857,7.985939073,45.1722630892
25.16629219,7.986066242,45.1722630892
15.47386932,7.986193411,45.1722630892
18.60324287,7.986320580,45.1722630892
18.99315453,7.986447749,45.1722630892
18.78440285,7.986574918,45.1722630892
19.55644035,7.986702087,45.1722630892
17.61520195,7.986829256,45.1722630892
16.51559830,7.986956425,45.1722630892
16.51559830,7.987083594,45.1722630892
18.94292450,7.987337932,45.1722630892
33.21056747,7.984540215,45.1721731721
27.83434296,7.985811904,45.1721731721
27.83434296,7.985939073,45.1721731721
27.59907913,7.986066242,45.1721731721
20.92385674,7.986193411,45.1721731721
19.75142288,7.986320580,45.1721731721
19.32246208,7.986447749,45.1721731721
19.77707672,7.986574918,45.1721731721
20.26646805,7.986702087,45.1721731721
16.97574043,7.986829256,45.1721731721
15.95338440,7.986956425,45.1721731721
15.95338440,7.987083594,45.1721731721
24.30641747,7.987337932,45.1721731721
25.16906166,7.987465101,45.1721731721
31.08133698,7.848978105,45.1720832551
31.08133698,7.849105274,45.1720832551
34.26828766,7.849232443,45.1720832551
33.21056747,7.984540215,45.1720832551
24.75977898,7.985811904,45.1720832551
24.75977898,7.985939073,45.1720832551
28.33089066,7.986066242,45.1720832551
22.25457191,7.986193411,45.1720832551
20.19024086,7.986320580,45.1720832551
17.94421768,7.986447749,45.1720832551
18.61074638,7.986574918,45.1720832551
19.21109772,7.986702087,45.1720832551
18.10176849,7.986829256,45.1720832551
19.03860855,7.986956425,45.1720832551
19.03860855,7.987083594,45.1720832551
20.32473564,7.987210763,45.1720832551
25.95183182,7.987337932,45.1720832551
31.08133698,7.848978105,45.1719933381
31.08133698,7.849105274,45.1719933381
24.75977898,7.985811904,45.1719933381
24.75977898,7.985939073,45.1719933381
28.33089066,7.986066242,45.1719933381
22.25457191,7.986193411,45.1719933381
20.19024086,7.986320580,45.1719933381
21.16863251,7.986447749,45.1719933381
18.46484375,7.986574918,45.1719933381
18.58719635,7.986702087,45.1719933381
19.50065804,7.986829256,45.1719933381
18.49966431,7.986956425,45.1719933381
18.49966431,7.987083594,45.1719933381
23.10984993,7.987210763,45.1719933381
31.40587807,7.848469429,45.1719034211
31.37300301,7.848596598,45.1719034211
32.19005966,7.848723767,45.1719034211
32.20372772,7.848850936,45.1719034211
31.74459267,7.848978105,45.1719034211
31.74459267,7.849105274,45.1719034211
28.18675613,7.984540215,45.1719034211
28.10060501,7.986066242,45.1719034211
24.16458511,7.986193411,45.1719034211
22.22692871,7.986320580,45.1719034211
21.16863251,7.986447749,45.1719034211
18.46484375,7.986574918,45.1719034211
18.58719635,7.986702087,45.1719034211
19.50065804,7.986829256,45.1719034211
18.49966431,7.986956425,45.1719034211
18.49966431,7.987083594,45.1719034211
23.10984993,7.987210763,45.1719034211
31.88250160,7.848469429,45.1718135041
32.25764847,7.848596598,45.1718135041
32.46949387,7.848723767,45.1718135041
31.80198669,7.848850936,45.1718135041
31.76532555,7.848978105,45.1718135041
31.76532555,7.849105274,45.1718135041
24.99947166,7.986193411,45.1718135041
17.12330627,7.986702087,45.1718135041
16.06945229,7.986829256,45.1718135041
17.13955498,7.986956425,45.1718135041
17.13955498,7.987083594,45.1718135041
32.24931335,7.848469429,45.1717235871
33.13139725,7.848596598,45.1717235871
32.67709351,7.848723767,45.1717235871
32.27074051,7.848469429,45.1716336701
32.94900894,7.848596598,45.1716336701
43.77854919,7.844272854,45.1676773218
42.16128922,7.844272854,45.1675874048
42.16128922,7.844272854,45.1674974878
38.12047958,7.844272854,45.1674075707
35.34531021,7.844145685,45.1673176537
34.54030991,7.844272854,45.1673176537
34.85846710,7.844145685,45.1672277367
31.29001808,7.844018516,45.1671378197
30.02090836,7.844145685,45.1671378197
31.56281281,7.844018516,45.1670479027
32.35458755,7.844018516,45.1669579857
22.68648148,7.841729474,45.1662386497
21.85065079,7.840330616,45.1656991476
21.35121346,7.840330616,45.1656092306
19.71157646,7.840457785,45.1656092306
25.19245529,7.840457785,45.1655193136
31.06456566,7.841729474,45.1655193136
27.00489426,7.840457785,45.1654293966
36.67905045,7.841729474,45.1654293966
27.00489426,7.840457785,45.1653394796
26.00636482,7.841347967,45.1651596456
25.43076897,7.841220799,45.1650697286
29.27806473,7.841347967,45.1650697286
28.50183296,7.841475136,45.1650697286
28.29561996,7.841602305,45.1650697286
24.20265198,7.840966461,45.1649798115
24.20265198,7.841093630,45.1649798115
25.76780319,7.841220799,45.1649798115
27.67985725,7.841347967,45.1649798115
31.18237305,7.841475136,45.1649798115
23.95375443,7.840966461,45.1648898945
23.95375443,7.841093630,45.1648898945
26.33844566,7.841220799,45.1648898945
27.45911217,7.841347967,45.1648898945
29.04965401,7.841475136,45.1648898945
25.63068962,7.841220799,45.1647999775
27.67200279,7.841347967,45.1647999775
31.54270935,7.841475136,45.1647999775
32.95871353,7.841602305,45.1647999775
27.18417931,7.841347967,45.1647100605
34.07222748,7.841475136,45.1647100605
36.33293152,7.841602305,45.1647100605
26.65388870,7.840457785,45.1646201435
28.25421143,7.840839292,45.1646201435
27.84500122,7.840966461,45.1646201435
27.84500122,7.841093630,45.1646201435
28.49059105,7.841220799,45.1646201435
27.25861168,7.841347967,45.1646201435
30.79518318,7.841475136,45.1646201435
36.01809311,7.841602305,45.1646201435
26.65388870,7.840457785,45.1645302265
28.25421143,7.840839292,45.1645302265
27.84500122,7.840966461,45.1645302265
27.84500122,7.841093630,45.1645302265
28.49059105,7.841220799,45.1645302265
27.25861168,7.841347967,45.1645302265
30.38353729,7.841475136,45.1645302265
27.00952339,7.840457785,45.1644403095
26.94142723,7.840839292,45.1644403095
26.94142723,7.840966461,45.1644403095
28.26315308,7.841093630,45.1644403095
25.63215828,7.841220799,45.1644403095
28.28997803,7.841347967,45.1644403095
30.38353729,7.841475136,45.1644403095
25.10226250,7.840457785,45.1643503925
24.88590050,7.840712123,45.1643503925
27.09977150,7.840839292,45.1643503925
27.09977150,7.840966461,45.1643503925
28.24004745,7.841093630,45.1643503925
24.03506279,7.841220799,45.1643503925
24.77537727,7.841347967,45.1643503925
23.81647873,7.841475136,45.1643503925
30.35207367,7.840330616,45.1642604755
24.11702347,7.840457785,45.1642604755
24.24782944,7.840712123,45.1642604755
25.65289307,7.840839292,45.1642604755
25.65289307,7.840966461,45.1642604755
26.00560760,7.841093630,45.1642604755
22.43406487,7.841220799,45.1642604755
19.14585114,7.841347967,45.1642604755
29.86050797,7.840330616,45.1641705585
23.45723915,7.840457785,45.1641705585
24.02595329,7.840712123,45.1641705585
25.71003342,7.840839292,45.1641705585
25.71003342,7.840966461,45.1641705585
23.60666847,7.841093630,45.1641705585
20.35464096,7.841220799,45.1641705585
17.09860420,7.841347967,45.1641705585
25.63190460,7.840457785,45.1640806415
26.34337997,7.840584954,45.1640806415
24.39524269,7.840712123,45.1640806415
23.15406609,7.840839292,45.1640806415
23.15406609,7.840966461,45.1640806415
20.63550568,7.841093630,45.1640806415
17.77011681,7.841220799,45.1640806415
15.68493557,7.841347967,45.1640806415
26.14545631,7.840457785,45.1639907245
24.78513527,7.840584954,45.1639907245
27.23525047,7.840712123,45.1639907245
21.43252754,7.840839292,45.1639907245
21.43252754,7.840966461,45.1639907245
20.89355469,7.841093630,45.1639907245
22.62973785,7.841475136,45.1639907245
25.46252251,7.840330616,45.1639008075
27.57476234,7.840457785,45.1639008075
25.66029549,7.840584954,45.1639008075
27.57489777,7.840712123,45.1639008075
19.62335014,7.840839292,45.1639008075
19.62335014,7.840966461,45.1639008075
18.61872101,7.841093630,45.1639008075
13.11515808,7.841220799,45.1639008075
15.76992130,7.841347967,45.1639008075
27.79796219,7.841475136,45.1639008075
25.46252251,7.840330616,45.1638108904
31.75317574,7.840584954,45.1638108904
29.80441284,7.840712123,45.1638108904
25.34725571,7.840839292,45.1638108904
25.34725571,7.840966461,45.1638108904
23.15188217,7.841093630,45.1638108904
21.35673714,7.841220799,45.1638108904
21.49226952,7.841347967,45.1638108904
25.58472824,7.841475136,45.1638108904
31.75317574,7.840584954,45.1637209734
29.80441284,7.840712123,45.1637209734
29.80441284,7.840839292,45.1637209734
25.34725571,7.840966461,45.1637209734
23.15188217,7.841093630,45.1637209734
21.35673714,7.841220799,45.1637209734
21.49226952,7.841347967,45.1637209734
27.84243393,7.841475136,45.1637209734
31.07542801,7.840584954,45.1636310564
29.65499496,7.840712123,45.1636310564
29.65499496,7.840839292,45.1636310564
24.00889015,7.840966461,45.1636310564
22.25508308,7.841093630,45.1636310564
22.47503662,7.841220799,45.1636310564
22.50563240,7.841347967,45.1636310564
27.84243393,7.841475136,45.1636310564
27.58181572,7.840457785,45.1635411394
32.65724564,7.840584954,45.1635411394
28.55082893,7.840712123,45.1635411394
28.55082893,7.840839292,45.1635411394
22.33131790,7.840966461,45.1635411394
24.90260696,7.841220799,45.1635411394
24.58064842,7.841347967,45.1635411394
27.40943527,7.840457785,45.1634512224
30.89447594,7.840584954,45.1634512224
29.80969429,7.840712123,45.1634512224
29.80969429,7.840839292,45.1634512224
24.91001129,7.840966461,45.1634512224
22.06559181,7.841093630,45.1634512224
25.64578438,7.841220799,45.1634512224
28.83191490,7.841347967,45.1634512224
28.96652031,7.840457785,45.1633613054
28.60071945,7.840584954,45.1633613054
26.41023254,7.840712123,45.1633613054
26.41023254,7.840839292,45.1633613054
23.85989952,7.840966461,45.1633613054
23.18857193,7.841093630,45.1633613054
28.27449989,7.841220799,45.1633613054
33.16261673,7.841347967,45.1633613054
27.26043892,7.840330616,45.1632713884
30.22910309,7.840457785,45.1632713884
28.03315926,7.840584954,45.1632713884
27.35596275,7.840712123,45.1632713884
27.35596275,7.840839292,45.1632713884
24.52392769,7.840966461,45.1632713884
25.74386787,7.841093630,45.1632713884
30.97881508,7.841220799,45.1632713884
26.77635574,7.840330616,45.1631814714
28.79222107,7.840457785,45.1631814714
26.75355530,7.840584954,45.1631814714
26.08405304,7.840712123,45.1631814714
26.08405304,7.840839292,45.1631814714
27.97194862,7.840966461,45.1631814714
29.55051804,7.841093630,45.1631814714
32.63977814,7.841220799,45.1631814714
21.92948532,7.840203447,45.1630915544
26.95481300,7.840330616,45.1630915544
26.45413399,7.840457785,45.1630915544
26.69884300,7.840584954,45.1630915544
27.16686630,7.840712123,45.1630915544
27.16686630,7.840839292,45.1630915544
30.04244423,7.840966461,45.1630915544
30.93332100,7.841093630,45.1630915544
34.35646820,7.841220799,45.1630915544
21.92948532,7.840203447,45.1630016374
26.95481300,7.840330616,45.1630016374
28.09838867,7.840457785,45.1630016374
28.11702347,7.840584954,45.1630016374
28.88039970,7.840712123,45.1630016374
28.88039970,7.840839292,45.1630016374
31.06627083,7.840966461,45.1630016374
33.05056000,7.841093630,45.1630016374
23.57690811,7.840203447,45.1629117204
26.05638504,7.840330616,45.1629117204
28.09838867,7.840457785,45.1629117204
28.11702347,7.840584954,45.1629117204
28.11702347,7.840712123,45.1629117204
28.88039970,7.840839292,45.1629117204
31.06627083,7.840966461,45.1629117204
33.05056000,7.841093630,45.1629117204
24.06756592,7.839949109,45.1628218034
26.52585030,7.840076278,45.1628218034
26.50789452,7.840203447,45.1628218034
25.59567451,7.840330616,45.1628218034
27.59378624,7.840457785,45.1628218034
28.38630486,7.840584954,45.1628218034
28.38630486,7.840712123,45.1628218034
27.57941818,7.840839292,45.1628218034
32.46169662,7.840966461,45.1628218034
33.72530365,7.841093630,45.1628218034
25.43652725,7.839821940,45.1627318864
25.78676796,7.839949109,45.1627318864
26.23000145,7.840076278,45.1627318864
27.46973610,7.840203447,45.1627318864
26.27212906,7.840330616,45.1627318864
27.73380661,7.840457785,45.1627318864
28.58381462,7.840584954,45.1627318864
28.58381462,7.840712123,45.1627318864
28.10212326,7.840839292,45.1627318864
31.73405838,7.840966461,45.1627318864
33.03385925,7.841093630,45.1627318864
26.05233002,7.839821940,45.1626419694
28.65038109,7.839949109,45.1626419694
29.62440681,7.840203447,45.1626419694
32.51391983,7.840330616,45.1626419694
28.69717216,7.840457785,45.1626419694
29.35369110,7.840584954,45.1626419694
29.35369110,7.840712123,45.1626419694
30.27005196,7.840839292,45.1626419694
36.25065613,7.840966461,45.1626419694
34.56287766,7.841093630,45.1626419694
27.43755722,7.839821940,45.1625520523
28.77619934,7.839949109,45.1625520523
28.02604485,7.840076278,45.1625520523
29.98872948,7.840203447,45.1625520523
33.26319504,7.840330616,45.1625520523
30.26964188,7.840457785,45.1625520523
29.26542664,7.840584954,45.1625520523
29.26542664,7.840712123,45.1625520523
31.46910667,7.840839292,45.1625520523
35.37721252,7.840966461,45.1625520523
33.04579926,7.841093630,45.1625520523
29.66283226,7.839694771,45.1624621353
30.89589119,7.839821940,45.1624621353
26.34368706,7.839949109,45.1624621353
25.87864685,7.840076278,45.1624621353
25.91967010,7.840203447,45.1624621353
26.06543922,7.840330616,45.1624621353
32.10087585,7.840457785,45.1624621353
30.04340172,7.840584954,45.1624621353
30.04340172,7.840712123,45.1624621353
24.97217560,7.839440433,45.1623722183
24.97217560,7.839567602,45.1623722183
24.43102646,7.839694771,45.1623722183
29.23005867,7.839821940,45.1623722183
26.12082481,7.839949109,45.1623722183
24.48886299,7.840076278,45.1623722183
25.97141647,7.840203447,45.1623722183
37.05548859,7.839058926,45.1615629653
35.36420059,7.839186095,45.1615629653
34.54990768,7.839313264,45.1615629653
34.54990768,7.839440433,45.1615629653
34.25573730,7.839567602,45.1615629653
32.82928467,7.839694771,45.1615629653
37.05548859,7.839058926,45.1614730483
35.36420059,7.839186095,45.1614730483
34.57721710,7.839313264,45.1614730483
34.57721710,7.839440433,45.1614730483
33.88487625,7.839567602,45.1614730483
35.10265732,7.838677419,45.1613831312
34.22272873,7.838804588,45.1613831312
33.44962311,7.838931757,45.1613831312
35.35744476,7.839058926,45.1613831312
34.95076370,7.839186095,45.1613831312
34.95076370,7.839313264,45.1613831312
34.57721710,7.839440433,45.1613831312
33.88487625,7.839567602,45.1613831312
36.21312332,7.838423081,45.1612932142
35.06054306,7.838550250,45.1612932142
32.87007141,7.838677419,45.1612932142
29.81038666,7.838804588,45.1612932142
31.05149078,7.838931757,45.1612932142
31.06900215,7.839058926,45.1612932142
27.03334427,7.839186095,45.1612932142
27.03334427,7.839313264,45.1612932142
28.53358078,7.839440433,45.1612932142
37.18729401,7.838423081,45.1612032972
35.50912094,7.838550250,45.1612032972
33.66801453,7.838677419,45.1612032972
32.16403580,7.838804588,45.1612032972
28.15514565,7.838931757,45.1612032972
28.79629517,7.839058926,45.1612032972
25.77932739,7.839186095,45.1612032972
25.77932739,7.839313264,45.1612032972
33.18558121,7.838295912,45.1611133802
36.34912491,7.838423081,45.1611133802
32.04367065,7.838550250,45.1611133802
33.71576309,7.838677419,45.1611133802
32.33735657,7.838804588,45.1611133802
29.06927109,7.838931757,45.1611133802
30.52934456,7.839058926,45.1611133802
28.10596657,7.839186095,45.1611133802
28.10596657,7.839313264,45.1611133802
34.85837936,7.840330616,45.1611133802
34.85837936,7.840457785,45.1611133802
22.14684105,7.838041575,45.1610234632
22.14684105,7.838168744,45.1610234632
18.74256134,7.838295912,45.1610234632
22.73102760,7.838423081,45.1610234632
24.53665733,7.838550250,45.1610234632
30.64197350,7.838677419,45.1610234632
31.40263557,7.838804588,45.1610234632
31.65839577,7.838931757,45.1610234632
32.74247742,7.839058926,45.1610234632
33.31174088,7.839186095,45.1610234632
33.31174088,7.839313264,45.1610234632
32.24674606,7.839440433,45.1610234632
32.45067596,7.840203447,45.1610234632
31.50108528,7.840330616,45.1610234632
31.50108528,7.840457785,45.1610234632
25.13296318,7.838423081,45.1609335462
24.92984581,7.838550250,45.1609335462
28.65656090,7.838677419,45.1609335462
28.05821991,7.838804588,45.1609335462
29.09789085,7.838931757,45.1609335462
32.00675583,7.839058926,45.1609335462
33.50930786,7.839186095,45.1609335462
33.50930786,7.839313264,45.1609335462
32.20962524,7.839440433,45.1609335462
28.09930229,7.839567602,45.1609335462
28.68607521,7.839694771,45.1609335462
32.71390533,7.839821940,45.1609335462
33.55947495,7.839949109,45.1609335462
30.02533531,7.837914406,45.1605738782
30.02533531,7.838041575,45.1605738782
28.28645515,7.838168744,45.1605738782
28.87415504,7.838295912,45.1605738782
31.42312813,7.838423081,45.1605738782
31.82273674,7.838550250,45.1605738782
37.72377777,7.837278561,45.1604839612
37.65221786,7.837405730,45.1604839612
36.99936676,7.837532899,45.1604839612
35.99324799,7.837660068,45.1604839612
34.14811707,7.837787237,45.1604839612
33.72500992,7.837914406,45.1604839612
33.72500992,7.838041575,45.1604839612
33.74694061,7.838168744,45.1604839612
30.67257500,7.838295912,45.1604839612
38.27714920,7.837278561,45.1603940442
36.28915405,7.837405730,45.1603940442
36.49575043,7.837532899,45.1603940442
35.44053268,7.837660068,45.1603940442
32.98901749,7.837787237,45.1603940442
33.93792343,7.837914406,45.1603940442
33.93792343,7.838041575,45.1603940442
33.52059174,7.838168744,45.1603940442
38.87909317,7.837024223,45.1603041272
37.85272980,7.837151392,45.1603041272
35.80155563,7.837278561,45.1603041272
33.20266342,7.837405730,45.1603041272
32.38719177,7.837532899,45.1603041272
32.83804703,7.837660068,45.1603041272
31.89612007,7.837787237,45.1603041272
36.33300781,7.836642716,45.1602142101
36.65874481,7.836769885,45.1602142101
36.65874481,7.836897054,45.1602142101
36.99822235,7.837024223,45.1602142101
35.98572922,7.837151392,45.1602142101
32.02190018,7.837278561,45.1602142101
36.50752640,7.836515547,45.1601242931
36.44546127,7.836642716,45.1601242931
34.18543243,7.836769885,45.1601242931
34.18543243,7.836897054,45.1601242931
